Split,CaseId,Joint,RMSE_Nm,MAE_Nm,MaxAbsError_Nm,NRMSE_TrainStd,R2,ReferenceAbsPeak_Nm,PredictedAbsPeak_Nm,AbsPeakError_Nm,AbsPeakError_percent
train,74,1,0.00157283513480288,0.00130374220321832,0.00301292679421006,0.00230687185979057,0.99999356902659,0.964032741906403,0.965086010641742,0.0010532687353394,0.109256531397111
train,74,2,0.00149501335248505,0.00125187020610552,0.00309400821739336,0.00382106380689475,0.999961208015216,1.01738484461694,1.01790707924584,0.000522234628901774,0.0513310800396681
train,74,3,0.000640001117539388,0.000490391327704756,0.00172797557958826,0.0087115994791509,0.999599565596598,0.621101726811129,0.62166498649716,0.000563259686030881,0.0906871872539751
train,75,1,0.00247262371217114,0.00201203456942835,0.00486323728154769,0.00362658865843136,0.999988397681431,1.11314058883285,1.11395345629744,0.000812867464590417,0.0730246900297404
train,75,2,0.0014430070130697,0.00113709283211492,0.00398682556418262,0.00368814222399467,0.99998113487927,0.952545570582099,0.949001603864381,0.00354396671771839,0.37205219646895
train,75,3,0.000866750036927414,0.000729188428811561,0.00156066809291233,0.0117980718522514,0.999278445743965,0.61789105106486,0.617786353737693,0.000104697327167669,0.016944302233741
train,76,1,0.00178552280167725,0.00147102631736145,0.00421197642684601,0.00261882012619198,0.999995628044842,1.45883026164563,1.46159162265365,0.00276136100802349,0.189285969767898
train,76,2,0.00109551463092902,0.000906285874958707,0.00241045242701031,0.00279999593261719,0.999991055528304,0.955255238708953,0.953396791775093,0.00185844693386017,0.194549776703858
train,76,3,0.000912887263177211,0.000763838996643724,0.00198215274541858,0.0124260848746544,0.999748646571077,0.641654676153722,0.641175039617605,0.000479636536117378,0.0747499478991517
train,77,1,0.00160686723881242,0.0013282735334079,0.00374529363542919,0.00235678662919766,0.999996472134925,1.31839905784382,1.31923576769142,0.000836709847606087,0.0634640811238511
train,77,2,0.00191476815202804,0.00156809482421799,0.00402966460852877,0.00489390363781535,0.999972450237038,0.923731875264744,0.924035494773825,0.00030361950908131,0.03286879203928
train,77,3,0.000908267297164778,0.000766222810595235,0.00172336617183677,0.0123631985883579,0.999661665401903,0.629773122729639,0.630342190820026,0.000569068090386926,0.0903608092896062
train,78,1,0.00260399025687253,0.00210948315559919,0.0056481871946133,0.00381926351581718,0.999980693570872,1.37312228116131,1.373898893254,0.000776612092695972,0.0565581160069122
train,78,2,0.00169189697795346,0.00126075858691006,0.00576317704604934,0.00432427328940344,0.999973715470407,0.947831497692696,0.948617920322777,0.000786422630080441,0.08297072127217
train,78,3,0.000776409412347863,0.00063799769392513,0.00267779803373236,0.0105683687838267,0.999817006806127,0.624719204006812,0.624341248345892,0.000377955660919804,0.0605000868383235
test,79,1,0.00417685623136233,0.00337385823373528,0.0101238787455984,0.00612618060807003,0.999969482144723,1.32182060808932,1.32465042999013,0.00282982190081071,0.214085170369768
test,79,2,0.00526788877788654,0.00400856079720825,0.011402714152443,0.013464053089874,0.999832814694589,1.04735922315897,1.04617698293648,0.0011822402224877,0.112878198458205
test,79,3,0.00144663991126239,0.001207556875928,0.00386886945613085,0.0196914460804777,0.999151842188763,0.646357262351236,0.64809798212189,0.00174071977065426,0.269312324939631
train,80,1,0.00151227773837824,0.00124472664723164,0.00373337958813891,0.0022180525356141,0.999992436254112,0.914587535419162,0.910854155831023,0.00373337958813891,0.408203637547703
train,80,2,0.00131686061599346,0.00102006800203415,0.00387950286071626,0.00336572809208274,0.999991879466169,0.981707339649003,0.984748755040035,0.00304141539103175,0.309808765626543
train,80,3,0.000691086155656539,0.000535197480730556,0.00184353882652211,0.00940696137658757,0.999268229672757,0.631093024885259,0.629792615723295,0.00130040916196394,0.206056652614783
train,81,1,0.00208679003180853,0.00178831577595917,0.00433113375158389,0.00306068773207681,0.999992797683376,1.22471796021365,1.22419533557366,0.000522624639997193,0.0426730608168774
train,81,2,0.00156169166133622,0.00125625147675799,0.00358698279787631,0.00399148507586379,0.999930617105894,0.805418632959628,0.806967836333913,0.00154920337428477,0.192347595509679
train,81,3,0.000929348624454206,0.000794587673574969,0.00178941287858803,0.0126501544620297,0.99971413758546,0.6415686404524,0.641755097406134,0.000186456953734315,0.0290626664050842
train,82,1,0.00120755177775235,0.000924966226775779,0.00416649553641524,0.00177111202165895,0.999996290760418,1.05338489485825,1.0532256640625,0.000159230795749865,0.015116107751981
train,82,2,0.00130415472137701,0.00106759524101584,0.0036452599059249,0.00333325344296178,0.999991040452137,1.05592967791935,1.05781380530784,0.00188412738849508,0.178433036583237
train,82,3,0.000653207602605803,0.000567122915615858,0.00119299597936606,0.00889136417841943,0.999429772740773,0.61931534082431,0.619653456370185,0.000338115545874706,0.0545950541810694
test,83,1,0.00826006084139746,0.00638118616678664,0.0193819049206349,0.0121150027066034,0.999891407728894,1.47620535567931,1.47797495413313,0.00176959845381397,0.119874815993988
test,83,2,0.0128819247219057,0.0102849808653438,0.0258929144337962,0.0329245596610875,0.999192528331658,0.79963397104475,0.797325534310399,0.00230843673435088,0.288686676397056
test,83,3,0.010673032210425,0.00975171916231438,0.0164359985050355,0.145279717952331,0.981379678474469,0.687336025736786,0.68975028974405,0.00241426400726374,0.351249449594292
test,84,1,0.00191593237134661,0.00160200090006729,0.00419310272486872,0.00281009139160362,0.999994007640806,1.20329296440452,1.20625787455484,0.0029649101503173,0.246399691349027
test,84,2,0.00119206788796345,0.000943680197548248,0.00329896151223669,0.00304677376592471,0.999990504738367,1.01680039393347,1.01740780099683,0.000607407063364152,0.0597370995318374
test,84,3,0.000490574164986481,0.000358391962714862,0.00169767451409031,0.00667762215261772,0.99986182549911,0.627408561597392,0.626988064868145,0.000420496729246933,0.0670211971886935
train,85,1,0.00228834837651953,0.00178606382384792,0.006376659714384,0.00335631266010085,0.999993251805247,1.45584207738714,1.45635264048247,0.000510563095330818,0.0350699504610519
train,85,2,0.00146796266660817,0.00115911995743916,0.00499264105968755,0.00375192569746984,0.99997385469444,0.996817511556099,0.994738926341514,0.00207858521458504,0.208522140761776
train,85,3,0.000661892847122677,0.000532690617696271,0.00163090771517527,0.00900958642762487,0.999893006418882,0.607100567616066,0.607161079999519,6.05123834530596e-05,0.0099674397753698
train,86,1,0.00267963987790074,0.00228928961218804,0.00584138332057618,0.00393021855369257,0.999982614964679,1.34401336636346,1.34663578337911,0.00262241701565991,0.195118373171799
train,86,2,0.00121977236837262,0.000933402833192428,0.00306657509145714,0.00311758289094313,0.999960213640587,0.987636544078467,0.989068857907068,0.00143231382860121,0.145024385457269
train,86,3,0.000671514442325892,0.000552440436424068,0.00192441593321457,0.00914055414231134,0.999909454627602,0.612174404777831,0.612649362766375,0.000474957988544245,0.0775854045574832
test,87,1,0.0038574984482441,0.00277065242470797,0.0130887325162149,0.00565777965060231,0.999952942658018,1.33116532156943,1.3332011038512,0.00203578228176604,0.152932340467363
test,87,2,0.00272009440078901,0.00240341134573322,0.00478182508872649,0.00695221500792308,0.999901507333631,1.03178824484952,1.03463229857521,0.0028440537256853,0.275643160297885
test,87,3,0.00390534997846436,0.00309471490178116,0.0074203085158796,0.0531590397358927,0.993836168592993,0.645741387026212,0.64816005259905,0.00241866557283865,0.374556381460567
train,88,1,0.00184970724865087,0.00136602366269757,0.00506567310081962,0.00271295923288113,0.999994095013687,1.28065595974374,1.28159779657156,0.000941836827819564,0.0735433135381673
train,88,2,0.00139427296306004,0.00111784933524508,0.00343913799530549,0.00356358419623808,0.99997449906634,1.17691969354662,1.17674773805381,0.000171955492811904,0.0146106394306072
train,88,3,0.000648943962791318,0.00050945115829077,0.00184222951236246,0.00883332815102941,0.999810946367513,0.634016545719906,0.634392620940783,0.000376075220877126,0.0593163101840038
train,89,1,0.00163629834355513,0.00125743200818559,0.00355639437476878,0.00239995312887153,0.999993334317166,1.09178990875295,1.09176401343181,2.58953211338397e-05,0.00237182272214053
train,89,2,0.00114054958822111,0.000911692198861799,0.00233451078227115,0.00291509955029916,0.99998126952282,0.980795204916146,0.982526875567559,0.00173167065141278,0.176557821931932
train,89,3,0.000720805445378483,0.000529833504608396,0.0023053064425137,0.00981149590280499,0.999533480636364,0.599531959356313,0.599481157988338,5.0801367974973e-05,0.00847350457005092
train,90,1,0.00186253100013668,0.001470117798924,0.00476357706391606,0.00273176778489334,0.999993228860703,1.10924727786615,1.11240913544419,0.00316185757804033,0.285045331291935
train,90,2,0.00120727756095129,0.000977287962209617,0.0026598352238365,0.00308564775382049,0.999993783188693,0.971482165311865,0.97283981339038,0.00135764807851468,0.139750180393569
train,90,3,0.00071782237186895,0.000616521082785509,0.001556966184867,0.00977089075240802,0.999573523724484,0.629783268132958,0.629378346487902,0.000404921645055789,0.0642953958202496
train,91,1,0.00226133508644261,0.00193701534021075,0.00418309284936047,0.00331669236084638,0.999993718624311,1.40343013102862,1.40322851379682,0.000201617231796458,0.0143660327179014
train,91,2,0.00147733447958323,0.0012808064748495,0.00365813481704011,0.0037758788583593,0.999970394274553,0.872077937234567,0.870743053344701,0.00133488388986647,0.153069333928972
train,91,3,0.000924756609865024,0.000743576516834337,0.0022757917434818,0.0125876486463255,0.999796807871254,0.643880989031506,0.642948169901093,0.000932819130413876,0.144874463806887
train,92,1,0.00253493938192724,0.00208521296995564,0.00739640167033873,0.00371798683603016,0.999991661515199,1.36494827050723,1.37234467217756,0.00739640167033873,0.541881463946627
train,92,2,0.00132575884707536,0.0010194337449082,0.00335846485744096,0.00338847083794245,0.999990391515761,1.02000286686687,1.01664440200943,0.00335846485744096,0.329260335096616
train,92,3,0.00110739123392216,0.000917640174546417,0.00277522820922782,0.0150736438300966,0.999539058576602,0.623579596479493,0.621989304737038,0.00159029174245495,0.255026263115915
train,93,1,0.00278211627702551,0.00234620145557762,0.00598043123640984,0.00408052033434501,0.999973002907048,1.13783946191586,1.13905345258937,0.00121399067351025,0.106692614744277
train,93,2,0.00101647330140623,0.000771787037092457,0.00280672806300097,0.00259797635668074,0.999987276905381,0.996239404634555,0.994587621185595,0.00165178344896011,0.165801858597033
train,93,3,0.000780035010881563,0.000560049156175119,0.00297766776343611,0.0106177198887423,0.999613739802919,0.600152493314647,0.601110721746591,0.000958228431943708,0.159664159129191
validation,94,1,0.00324494011192494,0.00217419201669791,0.0122243568749013,0.00475934245444196,0.999975324068415,1.03039597702928,1.02978828611855,0.000607690910727987,0.0589764444228532
validation,94,2,0.00382901865660693,0.00284119294198285,0.0116759111262218,0.00978648423464956,0.999667563078899,1.03827910946664,1.03695316091411,0.00132594855253276,0.127706369168296
validation,94,3,0.0013764237031787,0.0011341169704525,0.00300132810196363,0.0187356735591396,0.999439692026902,0.608807874152448,0.606587536979053,0.00222033717339498,0.364702440237986
train,95,1,0.0022966465748386,0.00198758729350714,0.00483171318500863,0.00336848359891422,0.999990530878575,1.3299896426714,1.33121093408258,0.00122129141118066,0.0918271369939083
train,95,2,0.00194714287858629,0.00164296687544822,0.00448503724204241,0.00497664931744703,0.999952171827824,0.953799125082391,0.957319499255117,0.00352037417272588,0.369089683576905
train,95,3,0.000977076179920761,0.000784010364735915,0.00240836874594819,0.0132998148078462,0.999691891499564,0.662316580111492,0.660399145958349,0.00191743415314249,0.289504175302349
test,96,1,0.00798562596713258,0.00741304062705219,0.0126901186161087,0.0117124900243913,0.999819756836151,0.972765878841859,0.974861345060862,0.00209546621900358,0.215413211398654
test,96,2,0.00475671913732017,0.00366568246367696,0.0117995325919713,0.0121575685628263,0.999859938875281,1.09007113411564,1.0940631397599,0.0039920056442615,0.366215150491088
test,96,3,0.00200187161314253,0.00163520988556494,0.00448166794338711,0.0272491769536732,0.993334284310633,0.603678202156032,0.604568806357391,0.000890604201359335,0.147529627238245
train,97,1,0.00317724442462318,0.00276668351089436,0.00574988268303389,0.004660053423691,0.999974038015153,0.984767802381749,0.989192585653147,0.00442478327139839,0.449322496196226
train,97,2,0.00185841781839404,0.00158447669356727,0.00404760564481887,0.00474987935870279,0.999981079049401,1.0407680493498,1.04072143754266,4.66118071413835e-05,0.00447859704864146
train,97,3,0.000960432609381639,0.000832862754247441,0.00171316702438384,0.0130732650152501,0.998009352601118,0.628998748775555,0.627992514418889,0.0010062343566658,0.159973983831382
validation,98,1,0.00441018272542946,0.00281565233387468,0.0157030168605878,0.00646839977103049,0.999949710949642,1.11524514462081,1.11542669230495,0.000181547684134475,0.0162787244589352
validation,98,2,0.00470925266277281,0.00413427641097899,0.00968925123337139,0.0120362502965831,0.999229605039687,1.09239305220074,1.09453119942929,0.00213814722855021,0.195730577400019
validation,98,3,0.00346234005410731,0.00281765252663147,0.00654714045567634,0.0471288549119576,0.996068094310259,0.589120420163494,0.586710325859022,0.00241009430447203,0.409100452468305
train,99,1,0.0028891253823616,0.00241520650972278,0.00573373957838663,0.00423747021954206,0.999983226028157,1.14447244220243,1.14495329447031,0.000480852267872978,0.0420151897189959
train,99,2,0.00158675971175233,0.00139877524285587,0.00308086493206716,0.00405555582144957,0.999973146141675,0.954954723544758,0.95463269151243,0.000322032032327946,0.0337222304249749
train,99,3,0.000626344672050483,0.000523618653921749,0.00122994097051976,0.00852570998591751,0.999694262282346,0.630222341253922,0.629110560540807,0.00111178071311502,0.176410869678622
train,100,1,0.0022970168182128,0.00181429881143707,0.00535347339100961,0.00336902663359238,0.999983401444395,1.05498876799908,1.05553847985835,0.00054971185927144,0.0521059442475429
train,100,2,0.00175392616472899,0.00137869239515784,0.00466568667576217,0.0044828119942017,0.999911551486499,0.982550769520501,0.981435489474743,0.00111528004575745,0.113508643049735
train,100,3,0.000482844806365918,0.000405105036828769,0.000901866180519684,0.00657241127924933,0.99994301027271,0.646861250634135,0.64749864346022,0.000637392826085104,0.0985362510832503
test,101,1,0.00936063497541713,0.00796254541326155,0.0173673124325147,0.0137292109876903,0.999755723661448,1.07471071106062,1.08433271744246,0.00962200638183686,0.89531129473354
test,101,2,0.00650872760199266,0.00558553929867316,0.0114723377777566,0.0166354791598156,0.999628035229781,0.796690400874441,0.794739569781276,0.00195083109316441,0.244866900746286
test,101,3,0.00222572021527622,0.00163187749520127,0.00664628387346089,0.0302961706421436,0.99516761806051,0.619834991916214,0.624092904161804,0.00425791224558991,0.686942864007502
train,102,1,0.00127470953002665,0.00107516780140482,0.00269007956005451,0.0018696120649631,0.999993117267124,0.760564974016601,0.758508373718842,0.00205660029775856,0.270404287341488
train,102,2,0.00103209028097328,0.000812540428988508,0.00224428203421423,0.00263789136834099,0.999994988269975,0.987257553788782,0.988329711194715,0.00107215740593214,0.108599564705029
train,102,3,0.000572103223532662,0.000486787817983155,0.00115122005824009,0.00778738350224984,0.999721748226742,0.625721865225831,0.625343588801134,0.000378276424696566,0.0604544040601876
test,103,1,0.0151606669887098,0.0129785235257709,0.0332871703865657,0.0222360979088208,0.998692378740269,0.897553695110156,0.869582980133402,0.0279707149767535,3.11632776168569
test,103,2,0.0160446772912042,0.0112345247919808,0.0420558436499183,0.0410081525953057,0.998947012492572,1.3575728454567,1.39520345546177,0.0376306100050769,2.77190355795734
test,103,3,0.00847815129761649,0.00672472951695443,0.0159419882582338,0.115403327282366,0.996979900681219,0.706309092202043,0.698907321472032,0.00740177073001069,1.04795065102933
test,104,1,0.00542121468887152,0.00396314256009851,0.0119792771985656,0.00795127685980153,0.999949283871974,1.21131598892146,1.21415876073432,0.00284277181286008,0.234684577670872
test,104,2,0.00344665346212697,0.00310722379577798,0.00573902886168293,0.00880920747440184,0.999731432380567,0.73111457760796,0.732429873782945,0.0013152961749856,0.179902879147746
test,104,3,0.00170536325025604,0.00135737050496104,0.00358816439991561,0.0232131494704449,0.998909251657188,0.61059930558813,0.613746082607522,0.00314677701939237,0.515358761563181
test,105,1,0.00207923686081931,0.00179955680343225,0.00381546662110344,0.00304960952227486,0.999991823806692,1.21174994272259,1.21283136338392,0.00108142066132522,0.089244539916829
test,105,2,0.0023816359831288,0.00205887486829642,0.00417916527322842,0.00608715837969257,0.999947734413857,0.911371490266337,0.913198351302835,0.00182686103649832,0.200451852620981
test,105,3,0.00113728568347789,0.00101956839936883,0.0017830128518414,0.0154805626057708,0.999507416509414,0.627429762012396,0.628625914172276,0.00119615215987945,0.190643197422282
validation,106,1,0.00516543522979802,0.00442057728164415,0.0114892960195104,0.00757612601061666,0.999954392985735,1.17979431216921,1.17677301935428,0.00302129281493602,0.256086402839233
validation,106,2,0.00344603614340206,0.00255889166346822,0.00807312066331378,0.00880762968632848,0.999847720139866,0.9830023315825,0.981545394243381,0.00145693733911934,0.148213009502619
validation,106,3,0.00150289563892423,0.00127948854922186,0.00241269359955898,0.0204571906305534,0.999701208981466,0.601899769021922,0.599662434378384,0.00223733464353815,0.371712161839467
train,107,1,0.00150199398236062,0.00121167252046888,0.00323636684877127,0.00220296938618219,0.999995259989071,1.15311824377612,1.15221820947218,0.000900034303936703,0.0780522126672245
train,107,2,0.00095469777181604,0.000796356180566797,0.00204646498617067,0.00244008596735648,0.999994923357814,1.13330167297047,1.13206838003464,0.00123329293583163,0.108823004963813
train,107,3,0.00074027922377656,0.000539389894766924,0.00178294689952974,0.0100765700614284,0.999935122410698,0.600683727618901,0.601240814947601,0.00055708732870019,0.0927422041060565
train,108,1,0.00193893337801781,0.00152017787749225,0.0044639682387535,0.00284382688864495,0.999994454894688,1.18940487584022,1.19378767553026,0.00438279969004118,0.368486776796259
train,108,2,0.002027800617903,0.00164220953537871,0.00475796060745054,0.00518280023104038,0.999980811040201,0.943375331917161,0.943085228444493,0.000290103472667891,0.0307516491954832
train,108,3,0.000959230414497075,0.000810384365398947,0.00186194798449157,0.0130569009183084,0.99980491814545,0.620191555843789,0.620516303017071,0.000324747173282347,0.0523623983948829
train,109,1,0.00139584331878167,0.0011517469289723,0.0031817948002974,0.00204727857454536,0.999995401931139,1.09134980760171,1.09099047032345,0.000359337278257765,0.0329259487429997
train,109,2,0.00120481142932509,0.00102178789603569,0.00222480260786007,0.0030793446353338,0.99999196865163,0.851388479738938,0.851320250956743,6.82287821953675e-05,0.00801382492470283
train,109,3,0.000936834466580641,0.000794786239969104,0.0016405882563133,0.0127520506253057,0.999223934371559,0.628502410479322,0.627013507875593,0.00148890260372891,0.236896880410278
train,110,1,0.00161303468212004,0.00123482452219811,0.00548378408743988,0.00236583239699519,0.999988244693926,0.906250296025309,0.905628267550578,0.000622028474731251,0.0686376023775532
train,110,2,0.00158888771045263,0.001264103513446,0.00407309687536728,0.00406099471522354,0.999983597523656,1.2552272162048,1.2541175097068,0.00110970649800501,0.0884068225799174
train,110,3,0.000809170331580402,0.000667813563953734,0.00201884448050382,0.0110143055159687,0.999914576898662,0.681380788954317,0.681504758888367,0.000123969934050061,0.0181939285726432
train,111,1,0.00195104599450755,0.0017479240138683,0.0028874306074716,0.00286159242141462,0.999993344516244,1.04220378614448,1.03985214859685,0.00235163754762557,0.225640856317094
train,111,2,0.000622376088680664,0.000500706176708285,0.00128311805892262,0.001590714051337,0.99999329670507,0.820564181069952,0.819524803647282,0.00103937742267013,0.126666194631462
train,111,3,0.00084903154495463,0.000618224290963615,0.00204798212382601,0.0115568903898894,0.999634099677738,0.62275895057626,0.622509107035312,0.000249843540947925,0.0401188197643304
train,112,1,0.00157775928503014,0.0011770226266038,0.00415271854905702,0.00231409409392133,0.999991316458928,0.877701698894485,0.878358297829797,0.00065659893531167,0.0748088941993269
train,112,2,0.000948447471454557,0.000750234064071057,0.00199852293110159,0.00242411099532444,0.999995762042331,0.969538721210841,0.970267931295145,0.000729210084303933,0.0752120640827253
